id,title,release_date,duration,genres,directors,actors,nationality,press_rating,number_of_press_rating,spec_rating,number_of_spec_rating,summary,sentiment_score,sentiment_tag,tone_tags,mood_tags,theme_tags,all_tags,features,recommendations
206,"Greystoke, la légende de Tarzan",1984-10-03,135.0,"Aventure, Drame, Romance",Hugh Hudson,"Christopher Lambert, Andie MacDowell, Ian Holm","britannique, américain",,,3.4,5819107.0,"Au XIXe siècle, un navire anglais fait naufrage aux larges de côtes africaines. Le Comte et la Comtesse Greystoke doivent alors survivre dans une jungle hostile. La Comtesse accouche d'un petit garçon, John, avant de mourir de la malaria. Le père est tué par un grand singe. L'enfant est alors recueilli par une guenon qui a perdu son petit. Il est élevé parmi les primates. Devenu grand, John découvre la cabane de sa naissance où se trouve un couteau : l'arme lui permettra d'asseoir sa place parmi les singes avant de sauver le Capitaine Philippe D'Arnot, perdu dans la jungle après le massacre de son expédition. L'explorateur décide d'éduquer John avant de le ramener en Angleterre, le pays de ses ancêtres...",0.7906,positif,"sombre,comique,dramatique","romantique,énergique,mélancolique","survie,famille,vengeance","Romance,Aventure,Drame","Au XIXe siècle, un navire anglais fait naufrage aux larges de côtes africaines. Le Comte et la Comtesse Greystoke doivent alors survivre dans une jungle hostile. La Comtesse accouche d'un petit garçon, John, avant de mourir de la malaria. Le père est tué par un grand singe. L'enfant est alors recueilli par une guenon qui a perdu son petit. Il est élevé parmi les primates. Devenu grand, John découvre la cabane de sa naissance où se trouve un couteau : l'arme lui permettra d'asseoir sa place parmi les singes avant de sauver le Capitaine Philippe D'Arnot, perdu dans la jungle après le massacre de son expédition. L'explorateur décide d'éduquer John avant de le ramener en Angleterre, le pays de ses ancêtres... Romance,Aventure,Drame Aventure, Drame, Romance","[506, 328, 398]"
208,Hair,1979-05-11,121.0,Comédie musicale,Milos Forman,"Janet York, Herman Meckler, Antonia Ray","américain, ouest-allemand",,,3.7,2932103.0,"Le jeune et naïf Claude, croyant en Dieu, fils d’un fermier patriote de province, visite New York avant d’être incorporé comme militaire et partir pour la guerre du Vietnam. En chemin, il se retrouve au milieu d’un happening de hippies dans Central Park et tombe immédiatement sous le charme de la belle Sheila. Le leader pacifiste des hippies l’incite à lui déclarer sa flamme, tout en essayant de le dissuader de faire la guerre. Il fait alors l’expérience de la liberté, des drogues et cesse peu à peu de croire en ce qu’il avait jusque‐là considéré comme étant juste.",-0.128,neutre,"comique,dramatique,ironique","énergique,angoissant,romantique","famille,amitié,rédemption",Comédie musicale,"Le jeune et naïf Claude, croyant en Dieu, fils d’un fermier patriote de province, visite New York avant d’être incorporé comme militaire et partir pour la guerre du Vietnam. En chemin, il se retrouve au milieu d’un happening de hippies dans Central Park et tombe immédiatement sous le charme de la belle Sheila. Le leader pacifiste des hippies l’incite à lui déclarer sa flamme, tout en essayant de le dissuader de faire la guerre. Il fait alors l’expérience de la liberté, des drogues et cesse peu à peu de croire en ce qu’il avait jusque‐là considéré comme étant juste. Comédie musicale Comédie musicale","[308, 479, 142]"
217,Jeremiah Johnson,1972-09-15,110.0,"Western, Aventure, Drame",Sydney Pollack,"Robert Redford, Will Geer, Allyn Ann McLerie",américain,5.0,1.0,4.0,2970139.0,"Jeremiah Johnson, fuyant la violence du monde civilisé, s'enfonce dans les Montagnes Rocheuses. Confronté à un environnement qu'il ne connaît pas, il doit également faire face à la révolte des Indiens. Décidé à assouvir une vengeance, il fera lui aussi appel à la violence.",-0.8481,négatif,"sombre,ironique,comique","énergique,pessimiste,angoissant","vengeance,amitié,trahison","Aventure,Drame,Western","Jeremiah Johnson, fuyant la violence du monde civilisé, s'enfonce dans les Montagnes Rocheuses. Confronté à un environnement qu'il ne connaît pas, il doit également faire face à la révolte des Indiens. Décidé à assouvir une vengeance, il fera lui aussi appel à la violence. Aventure,Drame,Western Western, Aventure, Drame","[151, 203, 376]"
218,Jésus de Nazareth,1999-11-03,371.0,"Historique, Drame, Biopic",Franco Zeffirelli,"Robert Powell, Anne Bancroft, Olivia Hussey","britannique, italien",,,4.2,26336.0,"L'évocation minutieuse de la vie de Jésus de Nazareth, de sa naissance à Bethléem à sa résurrection en passant par sa crucifixion sous l'ordre de Ponce Pilate.",0.0,neutre,"dramatique,sombre,comique","romantique,énergique,mélancolique","amitié,famille,survie","Biopic,Historique,Drame","L'évocation minutieuse de la vie de Jésus de Nazareth, de sa naissance à Bethléem à sa résurrection en passant par sa crucifixion sous l'ordre de Ponce Pilate. Biopic,Historique,Drame Historique, Drame, Biopic","[264, 150, 511]"
220,Johnny s'en va-t-en guerre,1972-03-01,110.0,"Drame, Guerre",Dalton Trumbo,"Timothy Bottoms, Don 'Red' Barry, Kathy Fields",américain,,,4.1,2633149.0,"Durant la Première Guerre mondiale, un jeune soldat est blessé par une mine : il a perdu ses bras, ses jambes et toute une partie de son visage. Il ne peut ni parler, ni entendre, ni sentir mais reste conscient. Dans la chambre d'un hopîtal, il tente de communiquer et se souvient de son histoire.",0.0,neutre,"sombre,dramatique,comique","énergique,romantique,angoissant","famille,pouvoir,amitié","Guerre,Drame","Durant la Première Guerre mondiale, un jeune soldat est blessé par une mine : il a perdu ses bras, ses jambes et toute une partie de son visage. Il ne peut ni parler, ni entendre, ni sentir mais reste conscient. Dans la chambre d'un hopîtal, il tente de communiquer et se souvient de son histoire. Guerre,Drame Drame, Guerre","[279, 317, 426]"
222,Jules et Jim,1962-01-24,105.0,"Comédie dramatique, Romance",François Truffaut,"Jeanne Moreau, Oskar Werner, Henri Serre",français,4.0,2.0,3.8,3941161.0,"Paris, dans les années 1900 : Jules, allemand et Jim, français, deux amis artistes, sont épris de la même femme, Catherine. C'est Jules qui épouse Catherine. La guerre les sépare. Ils se retrouvent en 1918. Catherine n'aime plus Jules et tombe amoureuse de Jim.",0.5574,positif,"sombre,comique,sérieux","romantique,pessimiste,nostalgique","amour,amitié,famille","Comédie dramatique,Romance","Paris, dans les années 1900 : Jules, allemand et Jim, français, deux amis artistes, sont épris de la même femme, Catherine. C'est Jules qui épouse Catherine. La guerre les sépare. Ils se retrouvent en 1918. Catherine n'aime plus Jules et tombe amoureuse de Jim. Comédie dramatique,Romance Comédie dramatique, Romance","[106, 88, 265]"
226,Lolita,1962-11-14,153.0,"Drame, Romance",Stanley Kubrick,"James Mason, Sue Lyon, Peter Sellers","britannique, américain",,,4.0,5822247.0,"Durant l'été, dans la petite ville de Ramslade, Humbert Humbert, un professeur de lettres divorcé et séduisant, loue une chambre dans la maison de Charlotte Haze, une matrone éprise de culture. Celle-ci essaie de séduire Humbert, mais ce dernier se montre beaucoup plus attiré par la juvénile Lolita.",0.5574,positif,"sombre,dramatique,satirique","romantique,pessimiste,nostalgique","amitié,famille,amour","Romance,Drame","Durant l'été, dans la petite ville de Ramslade, Humbert Humbert, un professeur de lettres divorcé et séduisant, loue une chambre dans la maison de Charlotte Haze, une matrone éprise de culture. Celle-ci essaie de séduire Humbert, mais ce dernier se montre beaucoup plus attiré par la juvénile Lolita. Romance,Drame Drame, Romance","[314, 115, 79]"
231,Mamma Roma,1976-01-07,116.0,Drame,Pier Paolo Pasolini,"Anna Magnani, Ettore Garofalo, Franco Citti",italien,,,4.1,34135.0,"Mamma Roma, une prostituée d’âge mûr, est libérée de son souteneur à l’occasion du mariage de celui-ci. Elle reprend alors avec elle son jeune fils qui ne sait rien de son ancienne condition, s’installe dans un quartier populaire de Rome et devient vendeuse sur un marché. Alors qu’elle nourrit des espoirs de réussite pour son fils, celui-ci commence à traîner avec les jeunes désoeuvrés du quartier....",0.0,neutre,"comique,dramatique,sombre","romantique,énergique,angoissant","famille,trahison,amitié",Drame,"Mamma Roma, une prostituée d’âge mûr, est libérée de son souteneur à l’occasion du mariage de celui-ci. Elle reprend alors avec elle son jeune fils qui ne sait rien de son ancienne condition, s’installe dans un quartier populaire de Rome et devient vendeuse sur un marché. Alors qu’elle nourrit des espoirs de réussite pour son fils, celui-ci commence à traîner avec les jeunes désoeuvrés du quartier.... Drame Drame","[160, 344, 363]"
232,Marche à l'ombre,1984-10-17,90.0,Comédie,Michel Blanc,"Gérard Lanvin, Michel Blanc, Sophie Duez",français,,,3.2,2007119.0,"Francois, routard fatigué, débarque dans le port de Marseille. Musicien hors-pair, il est bien décidé à exploiter son talent dans les studios parisiens. Denis, inseparable compagnon et négatif de Fançois, est un grand spécialiste de l'angoisse et ne cesse de gémir. Vu ce qui les attend a Paris, il n'est pas prêt de s'arrêter...",0.7003,positif,"sombre,comique,dramatique","angoissant,romantique,énergique","famille,amitié,trahison",Comédie,"Francois, routard fatigué, débarque dans le port de Marseille. Musicien hors-pair, il est bien décidé à exploiter son talent dans les studios parisiens. Denis, inseparable compagnon et négatif de Fançois, est un grand spécialiste de l'angoisse et ne cesse de gémir. Vu ce qui les attend a Paris, il n'est pas prêt de s'arrêter... Comédie Comédie","[67, 506, 127]"
236,Mean Streets,1976-05-12,110.0,"Drame, Policier",Martin Scorsese,"Robert De Niro, Harvey Keitel, David Proval",américain,,,3.8,5414306.0,"Dans le quartier des immigrés italiens, la mafia a pris ses marques. Johnny Boy, tête brulée et bagarreur, a emprunté de l'argent à un parrain, sans intention de rembourser. Son ami Charlie, jeune mafioso ambitieux, tente de le protéger de ses créanciers. Mais Johnny Boy est incontrôlable.",0.0,neutre,"sombre,comique,dramatique","énergique,pessimiste,angoissant","amitié,pouvoir,trahison","Policier,Drame","Dans le quartier des immigrés italiens, la mafia a pris ses marques. Johnny Boy, tête brulée et bagarreur, a emprunté de l'argent à un parrain, sans intention de rembourser. Son ami Charlie, jeune mafioso ambitieux, tente de le protéger de ses créanciers. Mais Johnny Boy est incontrôlable. Policier,Drame Drame, Policier","[290, 308, 407]"
238,La Mélodie du bonheur,1966-02-16,174.0,"Comédie musicale, Famille, Drame",Robert Wise,"Julie Andrews, Christopher Plummer, Richard Haydn","britannique, américain",2.0,5.0,4.0,335191.0,Un veuf va voir sa tranquillité terriblement menacée par le charme d'une gouvernante engagée pour veiller sur sa nombreuse progéniture.,0.0,neutre,"sombre,dramatique,ironique",angoissant,"pouvoir,trahison","Comédie musicale,Famille,Drame","Un veuf va voir sa tranquillité terriblement menacée par le charme d'une gouvernante engagée pour veiller sur sa nombreuse progéniture. Comédie musicale,Famille,Drame Comédie musicale, Famille, Drame","[427, 87, 139]"
239,Le Mépris,1963-12-27,105.0,Drame,Jean-Luc Godard,"Brigitte Bardot, Michel Piccoli, Fritz Lang","italien, français",,,3.5,4479255.0,"Scénariste à succès, Paul Javal travaille à une adaptation de ""L'Odyssée"", qui doit être tournée par Fritz Lang. Il remarque que Lang est en désaccord avec Prokosch, le producteur américain. Ce dernier voudrait financer un film épique alors que le réalisateur souhaite faire un film psychologique.. .",0.0,neutre,"ironique,satirique,comique","optimiste,énergique,nostalgique","trahison,pouvoir,amitié",Drame,"Scénariste à succès, Paul Javal travaille à une adaptation de ""L'Odyssée"", qui doit être tournée par Fritz Lang. Il remarque que Lang est en désaccord avec Prokosch, le producteur américain. Ce dernier voudrait financer un film épique alors que le réalisateur souhaite faire un film psychologique.. . Drame Drame","[447, 141, 170]"
240,Metropolis,1927-02-06,153.0,"Science fiction, Thriller",Fritz Lang,"Brigitte Helm, Alfred Abel, Rudolf Klein-Rogge",allemand,4.8,9.0,4.2,6532276.0,Des ouvriers travaillent dans les souterrains d'une fabuleuse métropole de l'an 2026. Ils assurent le bonheur des nantis qui vivent dans les jardins suspendus de la ville. Un androïde mène les ouvriers vers la révolte.,0.1027,neutre,"dramatique,comique,satirique","romantique,énergique,angoissant","trahison,amitié,rédemption","Thriller,Science fiction","Des ouvriers travaillent dans les souterrains d'une fabuleuse métropole de l'an 2026. Ils assurent le bonheur des nantis qui vivent dans les jardins suspendus de la ville. Un androïde mène les ouvriers vers la révolte. Thriller,Science fiction Science fiction, Thriller","[168, 409, 309]"
241,Meurtre dans un Jardin Anglais,2000-08-28,110.0,Comédie dramatique,Peter Greenaway,"Hugh Fraser, Neil Cunningham, Lynda La Plante",britannique,,,3.6,26436.0,"Au XVIIe siècle, une aristocrate, profitant de l'absence de son mari, engage un peintre pour immortaliser son domaine. En dédomagemment, elle lui offre la totale jouissance de son corps. L'artiste decouvrira trop tard les buts secrets de cet agréable contrat.",-0.2732,négatif,"comique,dramatique,sombre","énergique,romantique,nostalgique","amitié,trahison,amour",Comédie dramatique,"Au XVIIe siècle, une aristocrate, profitant de l'absence de son mari, engage un peintre pour immortaliser son domaine. En dédomagemment, elle lui offre la totale jouissance de son corps. L'artiste decouvrira trop tard les buts secrets de cet agréable contrat. Comédie dramatique Comédie dramatique","[493, 406, 265]"
243,Midnight Express,1978-09-01,120.0,Drame,Alan Parker,"Brad Davis, Irene Miracle, Bo Hopkins",britannique,2.0,5.0,4.3,21190562.0,"Billy Hayes, touriste en Turquie, est arrêté à la frontière avec deux kilogrammes de drogue sur lui. Condamné à quelques jours de prison, le jeune homme découvre que sa peine a été muée en prison à perpétuité par le gouvernement souhaitant faire de son cas un exemple. Désemparé, Billy multiplie les procès et parcourt les prisons les plus sordides.",-0.765,négatif,"sombre,dramatique,comique",,amitié,Drame,"Billy Hayes, touriste en Turquie, est arrêté à la frontière avec deux kilogrammes de drogue sur lui. Condamné à quelques jours de prison, le jeune homme découvre que sa peine a été muée en prison à perpétuité par le gouvernement souhaitant faire de son cas un exemple. Désemparé, Billy multiplie les procès et parcourt les prisons les plus sordides. Drame Drame","[447, 378, 363]"
246,Moonraker,1979-09-11,130.0,"Action, Science fiction, Espionnage",Lewis Gilbert,"Roger Moore, Michael Lonsdale, Lois Chiles",britannique,,,3.0,6685253.0,"Une navette spatiale américaine, Moonraker, confiée au gouvernement britannique disparaît soudainement. L'agent 007 est chargé d'enquêter mais il découvre vite que le responsable n'est autre que le constructeur de l'engin spatial lui-même, Hugo Drax. Ce dernier tend à recréer une nouvelle race d'hommes parfaits en anéantissant l'humanité actuelle.",0.0,neutre,"sombre,comique,dramatique","angoissant,romantique,pessimiste","amitié,trahison,pouvoir","Espionnage,Action,Science fiction","Une navette spatiale américaine, Moonraker, confiée au gouvernement britannique disparaît soudainement. L'agent 007 est chargé d'enquêter mais il découvre vite que le responsable n'est autre que le constructeur de l'engin spatial lui-même, Hugo Drax. Ce dernier tend à recréer une nouvelle race d'hommes parfaits en anéantissant l'humanité actuelle. Espionnage,Action,Science fiction Action, Science fiction, Espionnage","[168, 397, 24]"
248,"Monty Python, sacré Graal",1975-12-03,90.0,"Fantastique, Aventure, Comédie","Terry Jones, Terry Gilliam","Graham Chapman, Terry Gilliam, John Cleese",britannique,4.3,6.0,4.1,20776442.0,"Le roi Arthur et les Chevaliers de la Table Ronde se lancent à la conquête du Graal, chevauchant de fantômatiques montures dans un bruitage de noix de coco cognées. La petite troupe va devoir passer mille épreuves, dont un chevalier à trois têtes, des jouvencelles en chaleur, voire même un terrible lapin tueur.",-0.4767,négatif,"dramatique,comique,satirique","romantique,énergique","amitié,famille,trahison","Fantastique,Aventure,Comédie","Le roi Arthur et les Chevaliers de la Table Ronde se lancent à la conquête du Graal, chevauchant de fantômatiques montures dans un bruitage de noix de coco cognées. La petite troupe va devoir passer mille épreuves, dont un chevalier à trois têtes, des jouvencelles en chaleur, voire même un terrible lapin tueur. Fantastique,Aventure,Comédie Fantastique, Aventure, Comédie","[337, 428, 511]"
249,"Monty Python, la vie de Brian",1980-04-08,93.0,"Comédie, Aventure",Terry Jones,"Graham Chapman, Terry Gilliam, John Cleese",britannique,3.7,6.0,4.0,12399253.0,"En l'an 0, en terre de Galilée, Mandy et son bébé Brian reçoivent la visite des Rois Mages un beau soir de décembre. Ceux-ci, s'apercevant de leur erreur, remballent prestement leurs présents et filent dans l'étable voisine. Hélas, Brian a tiré le mauvais numéro...",0.0,neutre,"dramatique,comique,satirique","romantique,angoissant,nostalgique","rédemption,famille,amour","Aventure,Comédie","En l'an 0, en terre de Galilée, Mandy et son bébé Brian reçoivent la visite des Rois Mages un beau soir de décembre. Ceux-ci, s'apercevant de leur erreur, remballent prestement leurs présents et filent dans l'étable voisine. Hélas, Brian a tiré le mauvais numéro... Aventure,Comédie Comédie, Aventure","[284, 531, 208]"
253,New York 1997,1981-06-24,99.0,"Action, Science fiction",John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine","américain, britannique",,,3.7,9204426.0,"En 1997, Manhattan est devenu une immense prison ghetto où vivent, en micro-société, trois millions de prisonniers. Victime d’un attentat, l’avion du Président des États-Unis s’écrase en plein Manhattan avec des documents ultra-secrets. Snake, un dangereux criminel, est chargé, en échange de sa grâce, de partir à la recherche du Président. Parachuté dans Manhattan, il dispose de vingt-quatre heures pour mener à bien sa mission...",-0.5106,négatif,"sombre,comique,dramatique","énergique,pessimiste","vengeance,amitié,trahison","Action,Science fiction","En 1997, Manhattan est devenu une immense prison ghetto où vivent, en micro-société, trois millions de prisonniers. Victime d’un attentat, l’avion du Président des États-Unis s’écrase en plein Manhattan avec des documents ultra-secrets. Snake, un dangereux criminel, est chargé, en échange de sa grâce, de partir à la recherche du Président. Parachuté dans Manhattan, il dispose de vingt-quatre heures pour mener à bien sa mission... Action,Science fiction Action, Science fiction","[168, 176, 246]"
261,Orfeu negro,1959-06-01,105.0,"Drame, Comédie, Musical, Romance",Marcel Camus,"Breno Mello, Marpessa Dawn, Ademar Da Silva","français, brésilien, italien",3.5,2.0,3.8,23229.0,"Le film fait partie de la sélection Cannes Classics 2021A la veille du carnaval de Rio, Eurydice arrive de la campagne pour y retrouver sa cousine Sérafina. Elle fait la rencontre d'Orphée, conducteur de tramway et artiste adulé par le peuple pour ses qualités de danseur et de guitariste..",0.5574,positif,"comique,dramatique,sérieux","romantique,nostalgique,énergique","amour,famille,amitié","Romance,Comédie,Musical,Drame","Le film fait partie de la sélection Cannes Classics 2021A la veille du carnaval de Rio, Eurydice arrive de la campagne pour y retrouver sa cousine Sérafina. Elle fait la rencontre d'Orphée, conducteur de tramway et artiste adulé par le peuple pour ses qualités de danseur et de guitariste.. Romance,Comédie,Musical,Drame Drame, Comédie, Musical, Romance","[314, 88, 388]"
263,"Paris, Texas",1984-09-19,147.0,Drame,Wim Wenders,"Harry Dean Stanton, Nastassja Kinski, Hunter Carson","français, britannique, ouest-allemand, américain, allemand",,,4.2,5802239.0,"Ce film est présenté en version restaurée dans la section Cannes Classics au Festival de Cannes 2014.Un homme réapparaît subitement après quatre années d'errance, période sur laquelle il ne donne aucune explication à son frère venu le retrouver. Ils partent pour Los Angeles récupérer le fils de l'ancien disparu, avec lequel celui-ci il part au Texas à la recherche de Jane, la mère de l'enfant. Une quête vers l'inconnu, une découverte mutuelle réunit ces deux êtres au passé tourmenté.",0.4939,positif,"sombre,dramatique,comique",romantique,"rédemption,pouvoir,famille",Drame,"Ce film est présenté en version restaurée dans la section Cannes Classics au Festival de Cannes 2014.Un homme réapparaît subitement après quatre années d'errance, période sur laquelle il ne donne aucune explication à son frère venu le retrouver. Ils partent pour Los Angeles récupérer le fils de l'ancien disparu, avec lequel celui-ci il part au Texas à la recherche de Jane, la mère de l'enfant. Une quête vers l'inconnu, une découverte mutuelle réunit ces deux êtres au passé tourmenté. Drame Drame","[261, 231, 312]"
264,La passion de Jeanne d'Arc,1928-09-25,110.0,"Historique, Biopic, Drame",Carl Theodor Dreyer,"Maria Falconetti, Eugene Silvain, Andre Berley",français,4.8,5.0,4.3,49758.0,"En 1431 débute le procès de Jeanne dans le château de Rouen, devant un tribunal ecclésiastique au service de l'occupant anglais. Enchaînée, avec une simplicité désarmante, elle explique ses gestes devant une foule qui a décidé de la condamner avant même le début de son jugement.",0.4588,positif,"sombre,comique,dramatique","pessimiste,angoissant,énergique","amitié,pouvoir,vengeance","Drame,Historique,Biopic","En 1431 débute le procès de Jeanne dans le château de Rouen, devant un tribunal ecclésiastique au service de l'occupant anglais. Enchaînée, avec une simplicité désarmante, elle explique ses gestes devant une foule qui a décidé de la condamner avant même le début de son jugement. Drame,Historique,Biopic Historique, Biopic, Drame","[218, 511, 279]"
265,Pauline à la plage,1983-02-23,95.0,"Comédie dramatique, Romance",Eric Rohmer,"Arielle Dombasle, Amanda Langlet, Pascal Greggory",français,,,3.4,49448.0,"Après son divorce, Marion décide de terminer l'été sur la côte normande, en compagnie de sa cousine Pauline. Les deux jeunes femmes vont vivre des histoires d'amour inattendues...",0.5574,positif,"comique,dramatique,sombre","romantique,nostalgique,énergique","amour,rédemption,amitié","Comédie dramatique,Romance","Après son divorce, Marion décide de terminer l'été sur la côte normande, en compagnie de sa cousine Pauline. Les deux jeunes femmes vont vivre des histoires d'amour inattendues... Comédie dramatique,Romance Comédie dramatique, Romance","[88, 141, 474]"
270,Pierrot le Fou,1965-11-05,115.0,"Drame, Policier, Comédie",Jean-Luc Godard,"Jean-Paul Belmondo, Anna Karina, Samuel Fuller","français, italien, américain",,,3.6,5031233.0,"Ferdinand, marié à une femme riche, s'ennuie. Au cours d'une soirée, il rencontre Marianne, une étudiante qu'il a connue cinq ans auparavant. Délaissant son épouse, il s'entiche de la belle et s'installe avec elle. Mêlée à des affaires louches, Marianne contraint le couple à entrer dans la clandestinité.. .",0.0,neutre,"dramatique,comique,sombre","romantique,nostalgique,angoissant","amour,famille,amitié","Policier,Comédie,Drame","Ferdinand, marié à une femme riche, s'ennuie. Au cours d'une soirée, il rencontre Marianne, une étudiante qu'il a connue cinq ans auparavant. Délaissant son épouse, il s'entiche de la belle et s'installe avec elle. Mêlée à des affaires louches, Marianne contraint le couple à entrer dans la clandestinité.. . Policier,Comédie,Drame Drame, Policier, Comédie","[1, 515, 372]"
272,Pink Floyd The Wall,1982-07-14,100.0,"Drame, Musical",Alan Parker,"Bob Geldof, Christine Hargreaves, James Laurenson","américain, britannique",5.0,1.0,4.1,7081247.0,"Après le décès de son père pendant la Seconde Guerre mondiale, Pink est élevé par une mère tyrannique. Devenu rock star, il mène une vie tourmentée et s'enferme sur lui-même dans sa chambre d'hôtel. Peu à peu, il sombre dans la drogue tandis que la folie commence às'emparer de lui...",0.0,neutre,"sombre,dramatique,comique","pessimiste,romantique,nostalgique","famille,vengeance,amitié","Musical,Drame","Après le décès de son père pendant la Seconde Guerre mondiale, Pink est élevé par une mère tyrannique. Devenu rock star, il mène une vie tourmentée et s'enferme sur lui-même dans sa chambre d'hôtel. Peu à peu, il sombre dans la drogue tandis que la folie commence às'emparer de lui... Musical,Drame Drame, Musical","[314, 12, 308]"
274,Possession,1981-05-27,122.0,"Drame, Epouvante-horreur",Andrzej Zulawski,"Isabelle Adjani, Sam Neill, Margit Carstensen","allemand, français",,,3.4,47770.0,"Rentrant d'un long voyage, Marc retrouve à Berlin sa femme Anna et son fils, Bob. Mais rapidement, il se rend compte que le comportement de sa femme a changé. Prise de violentes crises, elle quitte le domicile. L'amie du couple, Annie, révèle à Marc le nom de l'amant d'Anna, Heinrich. Lorsqu'elle disparaît, Marc engage un détective qui découvre bientôt qu'Anna s'est réfugiée dans une étrange demeure où semble se cacher une créature surgie des ténèbres...",0.34,positif,"comique,sombre,dramatique","énergique,romantique,angoissant","amour,trahison,famille","Epouvante-horreur,Drame","Rentrant d'un long voyage, Marc retrouve à Berlin sa femme Anna et son fils, Bob. Mais rapidement, il se rend compte que le comportement de sa femme a changé. Prise de violentes crises, elle quitte le domicile. L'amie du couple, Annie, révèle à Marc le nom de l'amant d'Anna, Heinrich. Lorsqu'elle disparaît, Marc engage un détective qui découvre bientôt qu'Anna s'est réfugiée dans une étrange demeure où semble se cacher une créature surgie des ténèbres... Epouvante-horreur,Drame Drame, Epouvante-horreur","[183, 470, 340]"
279,Le Procès,1962-12-21,118.0,Drame,Orson Welles,"Anthony Perkins, Jeanne Moreau, Romy Schneider","italien, ouest-allemand, français",5.0,1.0,3.8,91593.0,"Joseph est réveillé à l'aube par des policiers présents dans son appartement. Ni une ni deux, il est embarqué et traîné devant un tribunal sans savoir ce qui lui arrive. Ce fonctionnaire pris dans les rouages d'une société tentaculaire et absurde va tout faire pour s'en sortir...",-0.128,neutre,"sombre,satirique,dramatique","angoissant,pessimiste,énergique","trahison,rédemption,pouvoir",Drame,"Joseph est réveillé à l'aube par des policiers présents dans son appartement. Ni une ni deux, il est embarqué et traîné devant un tribunal sans savoir ce qui lui arrive. Ce fonctionnaire pris dans les rouages d'une société tentaculaire et absurde va tout faire pour s'en sortir... Drame Drame","[220, 426, 299]"
280,Pulsions,1981-04-15,106.0,"Thriller, Epouvante-horreur",Brian De Palma,"Michael Caine, Angie Dickinson, Nancy Allen",américain,4.5,2.0,3.7,2578186.0,"Kate Miller souffre de fantasmes érotiques si vivaces qu’elle a du mal à faire la part du rêve et de la réalité. Un matin, elle se rend chez son psychiatre, Robert Elliot, pour lui parler de ses déceptions sexuelles avec son mari. En se rendant au musée, Kate séduit un homme qui l’emmène dans son appartement pour y passer la nuit. Le lendemain matin, en prenant l’ascenseur pour quitter l’immeuble, Kate est atrocement assassinée à coups de rasoir par une femme blonde portant de grosses lunettes noires.Liz Blake, une call-girl de haute volée, est témoin du crime : elle a aperçu la tueuse au rasoir. Le jour suivant, au commissariat de police se retrouvent le docteur Elliot, Peter Miller, le fils de Kate, et Liz Blake. Tous les soupçons retombent sur Liz. Dans les jours qui suivent, la call-girl est traquée par la tueuse blonde, mais Peter réussit à la sauver in extremis. Le fils de Kate, spécialiste en électronique, met au point une caméra qui lui permet de découvrir que la tueuse est une patiente du docteur Elliot. Afin de découvrir le nom de la malade, Liz essaie de charmer le psychiatre afin de dérober son carnet de rendez-vous...",-0.25,négatif,"sombre,dramatique,comique","énergique,angoissant,pessimiste","famille,amitié,trahison","Thriller,Epouvante-horreur","Kate Miller souffre de fantasmes érotiques si vivaces qu’elle a du mal à faire la part du rêve et de la réalité. Un matin, elle se rend chez son psychiatre, Robert Elliot, pour lui parler de ses déceptions sexuelles avec son mari. En se rendant au musée, Kate séduit un homme qui l’emmène dans son appartement pour y passer la nuit. Le lendemain matin, en prenant l’ascenseur pour quitter l’immeuble, Kate est atrocement assassinée à coups de rasoir par une femme blonde portant de grosses lunettes noires.Liz Blake, une call-girl de haute volée, est témoin du crime : elle a aperçu la tueuse au rasoir. Le jour suivant, au commissariat de police se retrouvent le docteur Elliot, Peter Miller, le fils de Kate, et Liz Blake. Tous les soupçons retombent sur Liz. Dans les jours qui suivent, la call-girl est traquée par la tueuse blonde, mais Peter réussit à la sauver in extremis. Le fils de Kate, spécialiste en électronique, met au point une caméra qui lui permet de découvrir que la tueuse est une patiente du docteur Elliot. Afin de découvrir le nom de la malade, Liz essaie de charmer le psychiatre afin de dérober son carnet de rendez-vous... Thriller,Epouvante-horreur Thriller, Epouvante-horreur","[8, 188, 142]"
281,Qu'est-il arrivé à Baby Jane ?,1963-05-17,134.0,"Drame, Thriller",Robert Aldrich,"Bette Davis, Joan Crawford, Victor Buono",américain,,,4.2,71483.0,"Au temps du cinéma muet, ""Baby"" Jane est une grande star, une des premières enfants prodiges. Sa soeur Blanche, timide et réservée, reste dans l'ombre. Dans les années 30, les rôles sont inversés, Blanche est une grande vedette, Jane est oubliée. Désormais, bien des années après, elles vivent en commun une double névrose. Blanche, victime d'un mystérieux accident, est infirme et semble tout accepter d'une soeur transformée en infirmière sadique qui multiplie les mauvais traitements...",-0.4939,négatif,"sombre,comique,dramatique","romantique,nostalgique,énergique","amour,famille,amitié","Thriller,Drame","Au temps du cinéma muet, ""Baby"" Jane est une grande star, une des premières enfants prodiges. Sa soeur Blanche, timide et réservée, reste dans l'ombre. Dans les années 30, les rôles sont inversés, Blanche est une grande vedette, Jane est oubliée. Désormais, bien des années après, elles vivent en commun une double névrose. Blanche, victime d'un mystérieux accident, est infirme et semble tout accepter d'une soeur transformée en infirmière sadique qui multiplie les mauvais traitements... Thriller,Drame Drame, Thriller","[418, 142, 188]"
